nom,date,annee,mois,temp_moy_c,source,lat,lon,altitude,tas_chelsa_C,pr_chelsa_mm,alt_mnt,delta_alt,mois_sin,mois_cos
BELCAIRE,2014-09-15,2014,9,15.1,METEOFRANCE,42.8,1.968,980,14.25,72.0,1214,-234,-1.0,-1.8369701987210297e-16
BELCAIRE,2014-10-15,2014,10,13.038709677419355,METEOFRANCE,42.8,1.968,980,12.15,30.0,1214,-234,-0.8660254037844386,0.5000000000000001
BELCAIRE,2014-11-15,2014,11,7.38,METEOFRANCE,42.8,1.968,980,6.75,150.0,1214,-234,-0.5000000000000004,0.8660254037844384
BELCAIRE,2014-12-15,2014,12,3.1580645161290324,METEOFRANCE,42.8,1.968,980,0.95,121.0,1214,-234,-2.4492935982947064e-16,1.0
BELCAIRE,2015-01-15,2015,1,3.167741935483871,METEOFRANCE,42.8,1.968,980,0.95,96.0,1214,-234,0.49999999999999994,0.8660254037844387
BELCAIRE,2015-02-15,2015,2,0.3785714285714285,METEOFRANCE,42.8,1.968,980,-1.35,140.0,1214,-234,0.8660254037844386,0.5000000000000001
BELCAIRE,2015-03-15,2015,3,6.245161290322581,METEOFRANCE,42.8,1.968,980,4.55,79.0,1214,-234,1.0,6.123233995736766e-17
BELCAIRE,2015-04-15,2015,4,9.183333333333334,METEOFRANCE,42.8,1.968,980,8.25,81.0,1214,-234,0.8660254037844387,-0.4999999999999998
BELCAIRE,2015-05-15,2015,5,12.516129032258064,METEOFRANCE,42.8,1.968,980,11.15,63.0,1214,-234,0.49999999999999994,-0.8660254037844387
BELCAIRE,2015-06-15,2015,6,16.483333333333334,METEOFRANCE,42.8,1.968,980,15.25,180.0,1214,-234,1.2246467991473532e-16,-1.0
BELCAIRE,2015-07-15,2015,7,19.361290322580647,METEOFRANCE,42.8,1.968,980,18.45,85.0,1214,-234,-0.4999999999999997,-0.8660254037844388
BELCAIRE,2015-08-15,2015,8,16.9,METEOFRANCE,42.8,1.968,980,16.65,126.0,1214,-234,-0.8660254037844384,-0.5000000000000004
BELCAIRE,2015-09-15,2015,9,12.39,METEOFRANCE,42.8,1.968,980,11.65,62.0,1214,-234,-1.0,-1.8369701987210297e-16
BELCAIRE,2015-10-15,2015,10,9.44516129032258,METEOFRANCE,42.8,1.968,980,9.25,61.0,1214,-234,-0.8660254037844386,0.5000000000000001
BELCAIRE,2015-11-15,2015,11,8.05,METEOFRANCE,42.8,1.968,980,6.65,147.0,1214,-234,-0.5000000000000004,0.8660254037844384
BELCAIRE,2015-12-15,2015,12,5.003225806451613,METEOFRANCE,42.8,1.968,980,4.45,18.0,1214,-234,-2.4492935982947064e-16,1.0
BELCAIRE,2016-01-15,2016,1,4.329032258064516,METEOFRANCE,42.8,1.968,980,3.05,83.0,1214,-234,0.49999999999999994,0.8660254037844387
BELCAIRE,2016-02-15,2016,2,3.762068965517241,METEOFRANCE,42.8,1.968,980,2.45,227.0,1214,-234,0.8660254037844386,0.5000000000000001
BELCAIRE,2016-03-15,2016,3,4.180645161290323,METEOFRANCE,42.8,1.968,980,2.95,73.0,1214,-234,1.0,6.123233995736766e-17
BELCAIRE,2016-04-15,2016,4,7.196666666666667,METEOFRANCE,42.8,1.968,980,6.75,104.0,1214,-234,0.8660254037844387,-0.4999999999999998
BELCAIRE,2016-05-15,2016,5,10.358064516129032,METEOFRANCE,42.8,1.968,980,9.85,86.0,1214,-234,0.49999999999999994,-0.8660254037844387
BELCAIRE,2016-06-15,2016,6,14.133333333333333,METEOFRANCE,42.8,1.968,980,13.65,89.0,1214,-234,1.2246467991473532e-16,-1.0
BELCAIRE,2016-07-15,2016,7,17.57741935483871,METEOFRANCE,42.8,1.968,980,16.35,71.0,1214,-234,-0.4999999999999997,-0.8660254037844388
BELCAIRE,2016-08-15,2016,8,17.65806451612903,METEOFRANCE,42.8,1.968,980,16.25,59.0,1214,-234,-0.8660254037844384,-0.5000000000000004
BELCAIRE,2016-09-15,2016,9,15.643333333333334,METEOFRANCE,42.8,1.968,980,13.25,42.0,1214,-234,-1.0,-1.8369701987210297e-16
BELCAIRE,2016-10-15,2016,10,10.361290322580643,METEOFRANCE,42.8,1.968,980,8.95,63.0,1214,-234,-0.8660254037844386,0.5000000000000001
BELCAIRE,2016-11-15,2016,11,6.096666666666667,METEOFRANCE,42.8,1.968,980,3.75,87.0,1214,-234,-0.5000000000000004,0.8660254037844384
BELCAIRE,2016-12-15,2016,12,3.7774193548387096,METEOFRANCE,42.8,1.968,980,1.75,17.0,1214,-234,-2.4492935982947064e-16,1.0
BELCAIRE,2017-01-15,2017,1,0.6838709677419356,METEOFRANCE,42.8,1.968,980,-0.85,108.0,1214,-234,0.49999999999999994,0.8660254037844387
BELCAIRE,2017-02-15,2017,2,4.767857142857143,METEOFRANCE,42.8,1.968,980,3.45,84.0,1214,-234,0.8660254037844386,0.5000000000000001
BELCAIRE,2017-03-15,2017,3,7.635483870967741,METEOFRANCE,42.8,1.968,980,6.15,160.0,1214,-234,1.0,6.123233995736766e-17
BELCAIRE,2017-04-15,2017,4,8.49,METEOFRANCE,42.8,1.968,980,7.05,71.0,1214,-234,0.8660254037844387,-0.4999999999999998
BELCAIRE,2017-05-15,2017,5,12.470967741935484,METEOFRANCE,42.8,1.968,980,11.85,136.0,1214,-234,0.49999999999999994,-0.8660254037844387
BELCAIRE,2017-06-15,2017,6,17.276666666666664,METEOFRANCE,42.8,1.968,980,16.35,104.0,1214,-234,1.2246467991473532e-16,-1.0
BELCAIRE,2017-07-15,2017,7,17.351612903225806,METEOFRANCE,42.8,1.968,980,16.95,44.0,1214,-234,-0.4999999999999997,-0.8660254037844388
BELCAIRE,2017-08-15,2017,8,17.848387096774193,METEOFRANCE,42.8,1.968,980,16.85,58.0,1214,-234,-0.8660254037844384,-0.5000000000000004
BELCAIRE,2017-09-15,2017,9,12.406666666666666,METEOFRANCE,42.8,1.968,980,11.15,62.0,1214,-234,-1.0,-1.8369701987210297e-16
BELCAIRE,2017-10-15,2017,10,11.970967741935484,METEOFRANCE,42.8,1.968,980,10.95,25.0,1214,-234,-0.8660254037844386,0.5000000000000001
BELCAIRE,2017-11-15,2017,11,4.9366666666666665,METEOFRANCE,42.8,1.968,980,3.05,70.0,1214,-234,-0.5000000000000004,0.8660254037844384
BELCAIRE,2017-12-15,2017,12,2.3451612903225807,METEOFRANCE,42.8,1.968,980,-0.05,76.0,1214,-234,-2.4492935982947064e-16,1.0
BELCAIRE,2018-01-15,2018,1,5.185714285714285,METEOFRANCE,42.8,1.968,980,2.85,88.0,1214,-234,0.49999999999999994,0.8660254037844387
BELCAIRE,2018-02-15,2018,2,0.5035714285714286,METEOFRANCE,42.8,1.968,980,-1.25,104.0,1214,-234,0.8660254037844386,0.5000000000000001
BELCAIRE,2018-03-15,2018,3,4.083870967741936,METEOFRANCE,42.8,1.968,980,2.85,119.0,1214,-234,1.0,6.123233995736766e-17
BELCAIRE,2018-04-15,2018,4,8.833333333333334,METEOFRANCE,42.8,1.968,980,8.65,147.0,1214,-234,0.8660254037844387,-0.4999999999999998
BELCAIRE,2018-05-15,2018,5,10.564516129032258,METEOFRANCE,42.8,1.968,980,9.85,166.0,1214,-234,0.49999999999999994,-0.8660254037844387
BELCAIRE,2018-06-15,2018,6,15.53,METEOFRANCE,42.8,1.968,980,14.75,72.0,1214,-234,1.2246467991473532e-16,-1.0
BELCAIRE,2018-07-15,2018,7,18.706451612903223,METEOFRANCE,42.8,1.968,980,17.15,175.0,1214,-234,-0.4999999999999997,-0.8660254037844388
BELCAIRE,2018-08-15,2018,8,18.15806451612903,METEOFRANCE,42.8,1.968,980,16.85,65.0,1214,-234,-0.8660254037844384,-0.5000000000000004
BELCAIRE,2018-09-15,2018,9,15.62,METEOFRANCE,42.8,1.968,980,14.75,64.0,1214,-234,-1.0,-1.8369701987210297e-16
BELCAIRE,2018-10-15,2018,10,10.251612903225809,METEOFRANCE,42.8,1.968,980,9.35,180.0,1214,-234,-0.8660254037844386,0.5000000000000001
BELCAIRE,2018-11-15,2018,11,5.47,METEOFRANCE,42.8,1.968,980,5.15,94.0,1214,-234,-0.5000000000000004,0.8660254037844384
BELCAIRE,2018-12-15,2018,12,6.383870967741935,METEOFRANCE,42.8,1.968,980,4.45,50.0,1214,-234,-2.4492935982947064e-16,1.0
BELCAIRE,2019-01-15,2019,1,1.441935483870968,METEOFRANCE,42.8,1.968,980,0.15,69.0,1214,-234,0.49999999999999994,0.8660254037844387
BELCAIRE,2019-02-15,2019,2,4.889285714285714,METEOFRANCE,42.8,1.968,980,3.55,22.0,1214,-234,0.8660254037844386,0.5000000000000001
BELCAIRE,2019-03-15,2019,3,6.358064516129032,METEOFRANCE,42.8,1.968,980,4.75,18.0,1214,-234,1.0,6.123233995736766e-17
BELCAIRE,2019-04-15,2019,4,7.153333333333333,METEOFRANCE,42.8,1.968,980,6.15,95.0,1214,-234,0.8660254037844387,-0.4999999999999998
BELCAIRE,2019-05-15,2019,5,9.638709677419357,METEOFRANCE,42.8,1.968,980,8.35,102.0,1214,-234,0.49999999999999994,-0.8660254037844387
BELCAIRE,2019-06-15,2019,6,16.12,METEOFRANCE,42.8,1.968,980,15.15,76.0,1214,-234,1.2246467991473532e-16,-1.0
BELCAIRE,2019-07-15,2019,7,18.677419354838708,METEOFRANCE,42.8,1.968,980,17.55,103.0,1214,-234,-0.4999999999999997,-0.8660254037844388
BELCAIRE,2019-08-15,2019,8,17.68064516129032,METEOFRANCE,42.8,1.968,980,16.65,62.0,1214,-234,-0.8660254037844384,-0.5000000000000004
BELCAIRE,2019-09-15,2019,9,14.44,METEOFRANCE,42.8,1.968,980,13.25,50.0,1214,-234,-1.0,-1.8369701987210297e-16
BELCAIRE,2019-10-15,2019,10,11.523333333333332,METEOFRANCE,42.8,1.968,980,10.75,112.0,1214,-234,-0.8660254037844386,0.5000000000000001
BELCAIRE,2019-11-15,2019,11,4.65,METEOFRANCE,42.8,1.968,980,2.75,103.0,1214,-234,-0.5000000000000004,0.8660254037844384
BELCAIRE,2019-12-15,2019,12,6.174193548387097,METEOFRANCE,42.8,1.968,980,4.25,113.0,1214,-234,-2.4492935982947064e-16,1.0
BELCAIRE,2020-01-15,2020,1,3.3483870967741933,METEOFRANCE,42.8,1.968,980,2.15,148.0,1214,-234,0.49999999999999994,0.8660254037844387
BELCAIRE,2020-02-15,2020,2,6.355172413793104,METEOFRANCE,42.8,1.968,980,4.95,15.0,1214,-234,0.8660254037844386,0.5000000000000001
BELCAIRE,2020-03-15,2020,3,5.422580645161291,METEOFRANCE,42.8,1.968,980,4.65,88.0,1214,-234,1.0,6.123233995736766e-17
BELCAIRE,2020-04-15,2020,4,8.823333333333332,METEOFRANCE,42.8,1.968,980,8.55,149.0,1214,-234,0.8660254037844387,-0.4999999999999998
BELCAIRE,2020-05-15,2020,5,13.648387096774194,METEOFRANCE,42.8,1.968,980,12.65,126.0,1214,-234,0.49999999999999994,-0.8660254037844387
BELCAIRE,2020-06-15,2020,6,13.99,METEOFRANCE,42.8,1.968,980,13.05,116.0,1214,-234,1.2246467991473532e-16,-1.0
BELCAIRE,2020-07-15,2020,7,17.990322580645163,METEOFRANCE,42.8,1.968,980,16.75,72.0,1214,-234,-0.4999999999999997,-0.8660254037844388
BELCAIRE,2020-08-15,2020,8,18.370967741935484,METEOFRANCE,42.8,1.968,980,16.65,95.0,1214,-234,-0.8660254037844384,-0.5000000000000004
BELCAIRE,2020-09-15,2020,9,14.69,METEOFRANCE,42.8,1.968,980,12.75,95.0,1214,-234,-1.0,-1.8369701987210297e-16
BELCAIRE,2020-10-15,2020,10,9.03225806451613,METEOFRANCE,42.8,1.968,980,7.45,63.0,1214,-234,-0.8660254037844386,0.5000000000000001
BELCAIRE,2020-11-15,2020,11,6.956666666666666,METEOFRANCE,42.8,1.968,980,6.25,82.0,1214,-234,-0.5000000000000004,0.8660254037844384
BELCAIRE,2020-12-15,2020,12,2.796774193548387,METEOFRANCE,42.8,1.968,980,0.85,45.0,1214,-234,-2.4492935982947064e-16,1.0
BELCAIRE,2021-01-15,2021,1,1.5483870967741935,METEOFRANCE,42.8,1.968,980,-0.15,78.0,1214,-234,0.49999999999999994,0.8660254037844387
BELCAIRE,2021-02-15,2021,2,5.710714285714286,METEOFRANCE,42.8,1.968,980,5.35,44.0,1214,-234,0.8660254037844386,0.5000000000000001
BELCAIRE,2021-03-15,2021,3,5.338709677419355,METEOFRANCE,42.8,1.968,980,4.15,39.0,1214,-234,1.0,6.123233995736766e-17
BELCAIRE,2021-04-15,2021,4,6.59,METEOFRANCE,42.8,1.968,980,5.65,89.0,1214,-234,0.8660254037844387,-0.4999999999999998
BELCAIRE,2021-05-15,2021,5,10.419354838709678,METEOFRANCE,42.8,1.968,980,9.15,65.0,1214,-234,0.49999999999999994,-0.8660254037844387
BELCAIRE,2021-06-15,2021,6,15.763333333333332,METEOFRANCE,42.8,1.968,980,14.65,77.0,1214,-234,1.2246467991473532e-16,-1.0
BELCAIRE,2021-07-15,2021,7,16.990322580645163,METEOFRANCE,42.8,1.968,980,15.75,76.0,1214,-234,-0.4999999999999997,-0.8660254037844388
BELCAIRE,2021-08-15,2021,8,17.03548387096774,METEOFRANCE,42.8,1.968,980,15.95,27.0,1214,-234,-0.8660254037844384,-0.5000000000000004
BELCAIRE,2021-09-15,2021,9,15.356666666666666,METEOFRANCE,42.8,1.968,980,14.35,106.0,1214,-234,-1.0,-1.8369701987210297e-16
BELCAIRE,2021-10-15,2021,10,9.970967741935484,METEOFRANCE,42.8,1.968,980,9.05,29.0,1214,-234,-0.8660254037844386,0.5000000000000001
BELCAIRE,2021-11-15,2021,11,4.2733333333333325,METEOFRANCE,42.8,1.968,980,2.75,118.0,1214,-234,-0.5000000000000004,0.8660254037844384
BELCAIRE,2021-12-15,2021,12,4.825806451612903,METEOFRANCE,42.8,1.968,980,2.75,70.0,1214,-234,-2.4492935982947064e-16,1.0
CUCUGNAN,2000-01-15,2000,1,5.441935483870967,METEOFRANCE,42.84,2.6,299,4.25,52.0,492,-193,0.49999999999999994,0.8660254037844387
CUCUGNAN,2000-02-15,2000,2,8.89310344827586,METEOFRANCE,42.84,2.6,299,8.15,72.0,492,-193,0.8660254037844386,0.5000000000000001
CUCUGNAN,2000-03-15,2000,3,10.30967741935484,METEOFRANCE,42.84,2.6,299,9.05,40.0,492,-193,1.0,6.123233995736766e-17
CUCUGNAN,2000-04-15,2000,4,11.253333333333334,METEOFRANCE,42.84,2.6,299,10.75,68.0,492,-193,0.8660254037844387,-0.4999999999999998
CUCUGNAN,2000-05-15,2000,5,16.33225806451613,METEOFRANCE,42.84,2.6,299,15.75,56.0,492,-193,0.49999999999999994,-0.8660254037844387
CUCUGNAN,2000-06-15,2000,6,19.09333333333333,METEOFRANCE,42.84,2.6,299,18.55,125.0,492,-193,1.2246467991473532e-16,-1.0
CUCUGNAN,2000-07-15,2000,7,19.88387096774193,METEOFRANCE,42.84,2.6,299,19.35,34.0,492,-193,-0.4999999999999997,-0.8660254037844388
CUCUGNAN,2000-08-15,2000,8,21.72903225806452,METEOFRANCE,42.84,2.6,299,21.05,21.0,492,-193,-0.8660254037844384,-0.5000000000000004
CUCUGNAN,2000-09-15,2000,9,18.71,METEOFRANCE,42.84,2.6,299,18.05,17.0,492,-193,-1.0,-1.8369701987210297e-16
CUCUGNAN,2000-10-15,2000,10,13.76774193548387,METEOFRANCE,42.84,2.6,299,13.05,87.0,492,-193,-0.8660254037844386,0.5000000000000001
CUCUGNAN,2000-11-15,2000,11,9.496666666666666,METEOFRANCE,42.84,2.6,299,8.55,72.0,492,-193,-0.5000000000000004,0.8660254037844384
CUCUGNAN,2000-12-15,2000,12,8.63225806451613,METEOFRANCE,42.84,2.6,299,7.85,159.0,492,-193,-2.4492935982947064e-16,1.0
CUCUGNAN,2001-01-15,2001,1,6.532258064516129,METEOFRANCE,42.84,2.6,299,6.15,152.0,492,-193,0.49999999999999994,0.8660254037844387
CUCUGNAN,2001-02-15,2001,2,7.439285714285715,METEOFRANCE,42.84,2.6,299,6.35,33.0,492,-193,0.8660254037844386,0.5000000000000001
CUCUGNAN,2001-03-15,2001,3,11.419354838709678,METEOFRANCE,42.84,2.6,299,11.15,66.0,492,-193,1.0,6.123233995736766e-17
CUCUGNAN,2001-04-15,2001,4,11.326666666666666,METEOFRANCE,42.84,2.6,299,10.35,73.0,492,-193,0.8660254037844387,-0.4999999999999998
CUCUGNAN,2001-05-15,2001,5,16.274193548387096,METEOFRANCE,42.84,2.6,299,15.45,28.0,492,-193,0.49999999999999994,-0.8660254037844387
CUCUGNAN,2001-06-15,2001,6,20.256666666666668,METEOFRANCE,42.84,2.6,299,19.25,17.0,492,-193,1.2246467991473532e-16,-1.0
CUCUGNAN,2001-07-15,2001,7,22.106451612903225,METEOFRANCE,42.84,2.6,299,20.95,67.0,492,-193,-0.4999999999999997,-0.8660254037844388
CUCUGNAN,2001-08-15,2001,8,22.61290322580645,METEOFRANCE,42.84,2.6,299,21.75,2.0,492,-193,-0.8660254037844384,-0.5000000000000004
CUCUGNAN,2001-09-15,2001,9,17.30666666666667,METEOFRANCE,42.84,2.6,299,16.15,45.0,492,-193,-1.0,-1.8369701987210297e-16
CUCUGNAN,2001-10-15,2001,10,16.280645161290323,METEOFRANCE,42.84,2.6,299,15.85,19.0,492,-193,-0.8660254037844386,0.5000000000000001
CUCUGNAN,2001-11-15,2001,11,8.306666666666667,METEOFRANCE,42.84,2.6,299,6.85,119.0,492,-193,-0.5000000000000004,0.8660254037844384
CUCUGNAN,2001-12-15,2001,12,5.17741935483871,METEOFRANCE,42.84,2.6,299,3.25,6.0,492,-193,-2.4492935982947064e-16,1.0
CUCUGNAN,2002-01-15,2002,1,6.683870967741935,METEOFRANCE,42.84,2.6,299,5.75,28.0,492,-193,0.49999999999999994,0.8660254037844387
CUCUGNAN,2002-02-15,2002,2,8.47857142857143,METEOFRANCE,42.84,2.6,299,7.75,46.0,492,-193,0.8660254037844386,0.5000000000000001
CUCUGNAN,2002-03-15,2002,3,11.006451612903223,METEOFRANCE,42.84,2.6,299,10.05,65.0,492,-193,1.0,6.123233995736766e-17
CUCUGNAN,2002-04-15,2002,4,12.883333333333333,METEOFRANCE,42.84,2.6,299,11.75,236.0,492,-193,0.8660254037844387,-0.4999999999999998
CUCUGNAN,2002-05-15,2002,5,14.30967741935484,METEOFRANCE,42.84,2.6,299,13.65,142.0,492,-193,0.49999999999999994,-0.8660254037844387
CUCUGNAN,2002-06-15,2002,6,19.80666666666667,METEOFRANCE,42.84,2.6,299,19.25,55.0,492,-193,1.2246467991473532e-16,-1.0
CUCUGNAN,2002-07-15,2002,7,20.96451612903226,METEOFRANCE,42.84,2.6,299,19.85,39.0,492,-193,-0.4999999999999997,-0.8660254037844388
CUCUGNAN,2002-08-15,2002,8,20.64516129032258,METEOFRANCE,42.84,2.6,299,19.15,88.0,492,-193,-0.8660254037844384,-0.5000000000000004
CUCUGNAN,2002-09-15,2002,9,17.8,METEOFRANCE,42.84,2.6,299,16.45,37.0,492,-193,-1.0,-1.8369701987210297e-16
CUCUGNAN,2002-10-15,2002,10,14.603225806451611,METEOFRANCE,42.84,2.6,299,13.95,64.0,492,-193,-0.8660254037844386,0.5000000000000001
CUCUGNAN,2002-11-15,2002,11,10.59,METEOFRANCE,42.84,2.6,299,9.55,80.0,492,-193,-0.5000000000000004,0.8660254037844384
CUCUGNAN,2002-12-15,2002,12,7.518181818181818,METEOFRANCE,42.84,2.6,299,7.25,54.0,492,-193,-2.4492935982947064e-16,1.0
CUCUGNAN,2004-10-15,2004,10,14.970967741935484,METEOFRANCE,42.84,2.6,299,14.95,80.0,492,-193,-0.8660254037844386,0.5000000000000001
CUCUGNAN,2004-11-15,2004,11,8.58,METEOFRANCE,42.84,2.6,299,7.75,50.0,492,-193,-0.5000000000000004,0.8660254037844384
CUCUGNAN,2004-12-15,2004,12,7.338709677419355,METEOFRANCE,42.84,2.6,299,6.35,156.0,492,-193,-2.4492935982947064e-16,1.0
CUCUGNAN,2005-01-15,2005,1,5.461290322580646,METEOFRANCE,42.84,2.6,299,4.75,39.0,492,-193,0.49999999999999994,0.8660254037844387
CUCUGNAN,2005-02-15,2005,2,3.956,METEOFRANCE,42.84,2.6,299,2.85,162.0,492,-193,0.8660254037844386,0.5000000000000001
GRANES,2000-01-15,2000,1,4.338709677419355,METEOFRANCE,42.9,2.25,420,4.25,21.0,375,45,0.49999999999999994,0.8660254037844387
GRANES,2000-02-15,2000,2,8.037931034482758,METEOFRANCE,42.9,2.25,420,8.35,106.0,375,45,0.8660254037844386,0.5000000000000001
GRANES,2000-03-15,2000,3,9.05483870967742,METEOFRANCE,42.9,2.25,420,9.05,65.0,375,45,1.0,6.123233995736766e-17
GRANES,2000-04-15,2000,4,10.796666666666663,METEOFRANCE,42.9,2.25,420,11.05,86.0,375,45,0.8660254037844387,-0.4999999999999998
GRANES,2000-05-15,2000,5,16.096774193548388,METEOFRANCE,42.9,2.25,420,15.95,65.0,375,45,0.49999999999999994,-0.8660254037844387
GRANES,2000-06-15,2000,6,18.41333333333333,METEOFRANCE,42.9,2.25,420,18.55,167.0,375,45,1.2246467991473532e-16,-1.0
GRANES,2000-07-15,2000,7,19.38387096774193,METEOFRANCE,42.9,2.25,420,19.25,50.0,375,45,-0.4999999999999997,-0.8660254037844388
GRANES,2000-08-15,2000,8,20.864516129032257,METEOFRANCE,42.9,2.25,420,20.55,36.0,375,45,-0.8660254037844384,-0.5000000000000004
GRANES,2000-09-15,2000,9,18.146666666666665,METEOFRANCE,42.9,2.25,420,17.95,22.0,375,45,-1.0,-1.8369701987210297e-16
GRANES,2000-10-15,2000,10,12.580645161290322,METEOFRANCE,42.9,2.25,420,13.05,111.0,375,45,-0.8660254037844386,0.5000000000000001
GRANES,2000-11-15,2000,11,8.646666666666667,METEOFRANCE,42.9,2.25,420,8.85,68.0,375,45,-0.5000000000000004,0.8660254037844384
GRANES,2000-12-15,2000,12,8.05483870967742,METEOFRANCE,42.9,2.25,420,7.95,88.0,375,45,-2.4492935982947064e-16,1.0
GRANES,2001-01-15,2001,1,6.161290322580645,METEOFRANCE,42.9,2.25,420,6.35,141.0,375,45,0.49999999999999994,0.8660254037844387
GRANES,2001-02-15,2001,2,6.339285714285714,METEOFRANCE,42.9,2.25,420,6.35,36.0,375,45,0.8660254037844386,0.5000000000000001
GRANES,2001-03-15,2001,3,11.37741935483871,METEOFRANCE,42.9,2.25,420,11.65,77.0,375,45,1.0,6.123233995736766e-17
GRANES,2001-04-15,2001,4,10.12,METEOFRANCE,42.9,2.25,420,10.55,114.0,375,45,0.8660254037844387,-0.4999999999999998
GRANES,2001-05-15,2001,5,15.048387096774194,METEOFRANCE,42.9,2.25,420,15.15,44.0,375,45,0.49999999999999994,-0.8660254037844387
GRANES,2001-06-15,2001,6,18.966666666666665,METEOFRANCE,42.9,2.25,420,18.85,50.0,375,45,1.2246467991473532e-16,-1.0
GRANES,2001-07-15,2001,7,20.46451612903226,METEOFRANCE,42.9,2.25,420,20.55,59.0,375,45,-0.4999999999999997,-0.8660254037844388
GRANES,2001-08-15,2001,8,21.870967741935484,METEOFRANCE,42.9,2.25,420,21.05,11.0,375,45,-0.8660254037844384,-0.5000000000000004
GRANES,2001-09-15,2001,9,16.216666666666665,METEOFRANCE,42.9,2.25,420,15.95,38.0,375,45,-1.0,-1.8369701987210297e-16
GRANES,2001-10-15,2001,10,15.958064516129031,METEOFRANCE,42.9,2.25,420,15.85,15.0,375,45,-0.8660254037844386,0.5000000000000001
GRANES,2001-11-15,2001,11,6.77,METEOFRANCE,42.9,2.25,420,6.65,122.0,375,45,-0.5000000000000004,0.8660254037844384
GRANES,2001-12-15,2001,12,3.648387096774193,METEOFRANCE,42.9,2.25,420,2.85,10.0,375,45,-2.4492935982947064e-16,1.0
GRANES,2002-01-15,2002,1,6.219354838709678,METEOFRANCE,42.9,2.25,420,5.75,39.0,375,45,0.49999999999999994,0.8660254037844387
GRANES,2002-02-15,2002,2,7.542857142857143,METEOFRANCE,42.9,2.25,420,7.85,63.0,375,45,0.8660254037844386,0.5000000000000001
GRANES,2002-03-15,2002,3,10.09032258064516,METEOFRANCE,42.9,2.25,420,10.25,61.0,375,45,1.0,6.123233995736766e-17
GRANES,2002-04-15,2002,4,11.803333333333336,METEOFRANCE,42.9,2.25,420,11.85,132.0,375,45,0.8660254037844387,-0.4999999999999998
GRANES,2002-05-15,2002,5,13.329032258064515,METEOFRANCE,42.9,2.25,420,13.85,131.0,375,45,0.49999999999999994,-0.8660254037844387
GRANES,2002-06-15,2002,6,18.73,METEOFRANCE,42.9,2.25,420,18.95,67.0,375,45,1.2246467991473532e-16,-1.0
GRANES,2002-07-15,2002,7,19.14516129032258,METEOFRANCE,42.9,2.25,420,19.55,75.0,375,45,-0.4999999999999997,-0.8660254037844388
GRANES,2002-08-15,2002,8,18.864516129032257,METEOFRANCE,42.9,2.25,420,19.05,76.0,375,45,-0.8660254037844384,-0.5000000000000004
GRANES,2002-09-15,2002,9,16.46,METEOFRANCE,42.9,2.25,420,16.65,34.0,375,45,-1.0,-1.8369701987210297e-16
GRANES,2002-10-15,2002,10,13.870967741935484,METEOFRANCE,42.9,2.25,420,13.85,75.0,375,45,-0.8660254037844386,0.5000000000000001
GRANES,2002-11-15,2002,11,9.556666666666668,METEOFRANCE,42.9,2.25,420,10.05,97.0,375,45,-0.5000000000000004,0.8660254037844384
GRANES,2002-12-15,2002,12,7.451612903225806,METEOFRANCE,42.9,2.25,420,7.35,85.0,375,45,-2.4492935982947064e-16,1.0
GRANES,2003-01-15,2003,1,4.261290322580645,METEOFRANCE,42.9,2.25,420,4.15,74.0,375,45,0.49999999999999994,0.8660254037844387
GRANES,2003-02-15,2003,2,4.482142857142857,METEOFRANCE,42.9,2.25,420,4.45,147.0,375,45,0.8660254037844386,0.5000000000000001
GRANES,2003-03-15,2003,3,10.203225806451613,METEOFRANCE,42.9,2.25,420,10.05,56.0,375,45,1.0,6.123233995736766e-17
GRANES,2003-04-15,2003,4,11.9,METEOFRANCE,42.9,2.25,420,12.05,60.0,375,45,0.8660254037844387,-0.4999999999999998
GRANES,2003-05-15,2003,5,15.164516129032258,METEOFRANCE,42.9,2.25,420,15.55,105.0,375,45,0.49999999999999994,-0.8660254037844387
GRANES,2003-06-15,2003,6,22.273333333333333,METEOFRANCE,42.9,2.25,420,22.45,31.0,375,45,1.2246467991473532e-16,-1.0
GRANES,2003-07-15,2003,7,23.016129032258064,METEOFRANCE,42.9,2.25,420,22.55,16.0,375,45,-0.4999999999999997,-0.8660254037844388
GRANES,2003-08-15,2003,8,25.15806451612903,METEOFRANCE,42.9,2.25,420,24.15,44.0,375,45,-0.8660254037844384,-0.5000000000000004
GRANES,2003-09-15,2003,9,18.009999999999998,METEOFRANCE,42.9,2.25,420,17.75,83.0,375,45,-1.0,-1.8369701987210297e-16
GRANES,2003-10-15,2003,10,12.167741935483871,METEOFRANCE,42.9,2.25,420,12.35,98.0,375,45,-0.8660254037844386,0.5000000000000001
GRANES,2003-11-15,2003,11,10.163333333333332,METEOFRANCE,42.9,2.25,420,10.05,33.0,375,45,-0.5000000000000004,0.8660254037844384
GRANES,2003-12-15,2003,12,6.429032258064517,METEOFRANCE,42.9,2.25,420,6.15,175.0,375,45,-2.4492935982947064e-16,1.0
GRANES,2004-01-15,2004,1,5.916129032258064,METEOFRANCE,42.9,2.25,420,6.15,164.0,375,45,0.49999999999999994,0.8660254037844387
GRANES,2004-02-15,2004,2,5.7620689655172415,METEOFRANCE,42.9,2.25,420,5.55,40.0,375,45,0.8660254037844386,0.5000000000000001
GRANES,2004-03-15,2004,3,7.503225806451613,METEOFRANCE,42.9,2.25,420,7.75,80.0,375,45,1.0,6.123233995736766e-17
